Month,Acres Burned,Latitude,Longitude,Timestamp,Incident Start
Feb-2013,407.0,36.602575,-118.01651,1361693760,2013-02-24T08:16:00Z
Apr-2013,30.0,34.288877,-116.941311,1366479000,2013-04-20T17:30:00Z
Apr-2013,274.0,37.116295,-119.635004,1367326740,2013-04-30T12:59:00Z
May-2013,6896.0,40.190062,-121.595555,1367399520,2013-05-01T09:12:00Z
Apr-2013,75.0,38.441792,-122.350844,1367365440,2013-04-30T23:44:00Z
Apr-2013,125.0,38.638828,-122.655616,1367373660,2013-05-01T02:01:00Z
May-2013,2956.0,34.288877,-116.941311,1367411880,2013-05-01T12:38:00Z
May-2013,354.0,37.160346,-120.937494,1367581320,2013-05-03T11:42:00Z
May-2013,217.0,39.514139,-122.560862,1367434800,2013-05-01T19:00:00Z
May-2013,75.0,34.1834,-117.4408,1368451800,2013-05-13T13:30:00Z
May-2013,650.0,33.894055,-116.855019,1367667780,2013-05-04T11:43:00Z
May-2013,4346.0,34.7861,-118.9411,1368622200,2013-05-15T12:50:00Z
May-2013,40.0,33.655638,-116.161201,1368712080,2013-05-16T13:48:00Z
May-2013,712.0,34.49149,-118.610044,1368796980,2013-05-17T13:23:00Z
May-2013,91.0,37.1927,-119.7917,1368976020,2013-05-19T15:07:00Z
May-2013,35.0,35.49864,-120.91375,1369064700,2013-05-20T15:45:00Z
May-2013,25.0,33.96201,-116.907213,1369057620,2013-05-20T13:47:00Z
May-2013,90.0,33.9582,-116.6534,1369145760,2013-05-21T14:16:00Z
May-2013,303.0,38.04993,-120.90325,1369912800,2013-05-30T11:20:00Z
May-2013,100.0,32.564465,-116.900368,1369239240,2013-05-22T16:14:00Z
May-2013,2650.0,33.12111,-116.52579,1369311600,2013-05-23T12:20:00Z
May-2013,50.0,35.5123,-120.6368,1369503300,2013-05-25T17:35:00Z
May-2013,124.0,33.963591,-117.187934,1369493940,2013-05-25T14:59:00Z
May-2013,2500.0,33.04458,-116.5209,1369569840,2013-05-26T12:04:00Z
May-2013,1984.0,34.55048,-119.82429,1369665900,2013-05-27T14:45:00Z
May-2013,149.0,34.419284,-118.58688,1369740600,2013-05-28T11:30:00Z
May-2013,170.0,34.611824,-120.074655,1369754640,2013-05-28T15:24:00Z
Jun-2013,500.0,35.15832,-120.05131,1370107620,2013-06-01T17:27:00Z
Jun-2013,100.0,37.91529,-120.33313,1370179800,2013-06-02T13:30:00Z
Jun-2013,298.0,39.434183,-121.576804,1370267340,2013-06-03T13:49:00Z
Jun-2013,0.0,33.99647,-116.84137,1370781000,2013-06-09T12:30:00Z
Jun-2013,28.0,38.4229,-122.0437,1370825160,2013-06-10T00:46:00Z
Jun-2013,124.0,37.03776,-121.006939,1370360520,2013-06-04T15:42:00Z
Jun-2013,30.0,38.99233,-122.703193,1370448300,2013-06-05T16:05:00Z
May-2013,30274.0,34.585595,-118.423176,1369927680,2013-05-30T15:28:00Z
Jun-2013,240.0,37.775057,-121.737213,1370686560,2013-06-08T10:16:00Z
Jun-2013,42.0,33.96936,-117.1265,1370705820,2013-06-08T15:37:00Z
Jun-2013,60.0,39.9845,-121.5747,1370825160,2013-06-10T00:46:00Z
Jun-2013,96.0,38.27783,-120.966016,1371055380,2013-06-12T16:43:00Z
Jun-2013,75.0,37.169379,-119.75636,1371055200,2013-06-12T16:40:00Z
Jun-2013,108.0,36.772425,-119.628389,1371124440,2013-06-13T11:54:00Z
Jun-2013,1708.0,37.58202,-119.91071,1371391920,2013-06-16T14:12:00Z
Jun-2013,237.0,38.729297,-121.380862,1371122880,2013-06-13T11:28:00Z
Jun-2013,35.0,36.763367,-119.558244,1371138840,2013-06-13T15:54:00Z
Jun-2013,40.0,34.001745,-117.302057,1371217620,2013-06-14T13:47:00Z
Jun-2013,480.0,37.015575,-119.78106,1371406620,2013-06-16T18:17:00Z
Jun-2013,124.0,38.08744,-122.13802,1371568680,2013-06-18T15:18:00Z
Jun-2013,46.0,37.03087,-119.463757,1371480060,2013-06-17T14:41:00Z
Jun-2013,150.0,36.7218,-119.2248,1372167360,2013-06-25T13:36:00Z
Jun-2013,25.0,38.98058,-122.81796,1371738540,2013-06-20T14:29:00Z
Jun-2013,534.0,34.071556,-117.048397,1372429800,2013-06-28T14:30:00Z
Jul-2013,274.0,39.90465,-121.74367,1372693260,2013-07-01T15:41:00Z
Jun-2013,105.0,36.1531,-120.8973,1372514940,2013-06-29T14:09:00Z
Jul-2013,492.0,37.96866,-121.91453,1372684740,2013-07-01T13:19:00Z
Jul-2013,754.0,39.9845,-121.5747,1372766400,2013-07-02T12:00:00Z
Jul-2013,502.0,41.2415,-121.035,1372892160,2013-07-03T22:56:00Z
Jul-2013,200.0,40.012398,-122.079871,1372923000,2013-07-04T07:30:00Z
Jul-2013,50.0,37.7393,-121.5869,1372932000,2013-07-04T10:00:00Z
Jul-2013,38.0,37.74241,-121.86216,1373116140,2013-07-06T13:09:00Z
Jul-2013,7055.0,32.95435,-116.47381,1373115300,2013-07-06T12:55:00Z
Jul-2013,85.0,35.62743,-120.83417,1373202960,2013-07-07T13:16:00Z
Jul-2013,73.0,39.206,-121.31634,1373277540,2013-07-08T09:59:00Z
