Month,Acres Burned,Latitude,Longitude,Timestamp,Incident Start
Jan-2021,250.0,34.20955,-118.83967,1610640000,2021-01-14T16:00:00Z
Jan-2021,23.0,37.25086,-119.51982,1611058080,2021-01-19T12:08:00Z
Jan-2021,20.0,37.08931,-122.10509,1611038880,2021-01-19T06:48:00Z
Jan-2021,15.0,37.18259,-122.28823,1611003600,2021-01-18T21:00:00Z
Jan-2021,22.0,37.17749,-122.1756,1611003600,2021-01-18T21:00:00Z
Jan-2021,865.0,34.99432,-119.185309,1611056820,2021-01-19T11:47:00Z
Jan-2021,43.0,33.52871,-116.10723,1611067704,2021-01-19T14:48:24Z
Jan-2021,184.0,34.3585229,-118.5553174,1611068648,2021-01-19T15:04:08Z
Jan-2021,20.0,37.18381,-122.13372,1611069939,2021-01-19T15:25:39Z
Jan-2021,37.0,36.98767,-121.83627,1611083598,2021-01-19T19:13:18Z
Mar-2021,86.0,35.5819816117628,-117.5910734433329,1615746900,2021-03-14T18:35:00Z
Mar-2021,873.0,41.927772,-121.627082,1616864524,2021-03-27T17:02:04Z
Mar-2021,23.0,37.813464,-120.131236,1616942604,2021-03-28T14:43:24Z
Apr-2021,35.0,40.6758842,-122.0536419,1617292560,2021-04-01T15:56:00Z
Apr-2021,25.0,34.30277328465364,-118.70009500551254,1617551520,2021-04-04T15:52:00Z
Apr-2021,28.0,32.958961,-116.582369,1618253063,2021-04-12T18:44:23Z
Apr-2021,200.0,38.99914,-123.35838,1618768014,2021-04-18T17:46:54Z
Apr-2021,80.0,38.9743823,-121.5896697,1618864175,2021-04-19T20:29:35Z
Apr-2021,93.0,37.0953436,-121.143154,1619275800,2021-04-24T14:50:00Z
Apr-2021,650.0,34.449686,-118.616276,1619651097,2021-04-28T23:04:57Z
Apr-2021,65.0,38.88437128468346,-122.51771555326388,1619700240,2021-04-29T12:44:00Z
Apr-2021,160.0,38.223179,-120.856628,1619738321,2021-04-29T23:18:41Z
May-2021,32.0,38.773294,-121.034998,1619902968,2021-05-01T21:02:48Z
May-2021,5366.0,32.987532,-116.443391,1619916964,2021-05-02T00:56:04Z
May-2021,32.0,33.532246,-116.767011,1620134880,2021-05-04T13:28:00Z
May-2021,226.0,33.86972,-117.044072,1620257406,2021-05-05T23:30:06Z
May-2021,550.0,39.85479,-121.91936,1620481493,2021-05-08T13:44:53Z
May-2021,118.0,38.03106,-120.85258,1620486165,2021-05-08T15:02:45Z
May-2021,44.0,38.28328,-121.45965,1620494989,2021-05-08T17:29:49Z
May-2021,35.0,39.2510745,-121.361339,1620852523,2021-05-12T20:48:43Z
May-2021,442.0,34.454231,-117.663815,1620859599,2021-05-12T22:46:39Z
May-2021,97.0,37.560209,-120.419624,1621000800,2021-05-14T14:00:00Z
May-2021,29.0,40.971612,-120.094517,1620997380,2021-05-14T13:03:00Z
May-2021,1202.0,34.079046,-118.558938,1621029041,2021-05-14T21:50:41Z
May-2021,300.0,33.8948,-117.1116,1621344600,2021-05-18T13:30:00Z
May-2021,17.0,33.50994,-115.917099,1621439640,2021-05-19T15:54:00Z
May-2021,45.0,38.56101,-121.01365,1621436160,2021-05-19T14:56:00Z
May-2021,300.0,34.7591895,-118.5044868,1621502820,2021-05-20T09:27:00Z
May-2021,25.0,41.23106,-123.66003,1621580159,2021-05-21T06:55:59Z
May-2021,18.0,39.384319,-123.23205,1621611375,2021-05-21T15:36:15Z
May-2021,115.0,33.965596,-117.471517,1621863026,2021-05-24T13:30:26Z
May-2021,197.0,37.45646,-120.00392,1622126160,2021-05-27T14:36:00Z
May-2021,508.0,37.89346196853137,-120.8391587117288,1622141040,2021-05-27T18:44:00Z
May-2021,1118.0,35.932852,-120.854096,1622387429,2021-05-30T15:10:29Z
May-2021,25.0,36.86201725309289,-119.3484121800294,1622478260,2021-05-31T16:24:20Z
May-2021,45.0,37.1619216,-119.5166045,1622488365,2021-05-31T19:12:45Z
Jun-2021,28.0,33.631955,-117.089849,1622552760,2021-06-01T13:06:00Z
Jun-2021,43.0,33.895007,-116.90145,1622658600,2021-06-02T18:30:00Z
Jun-2021,50.0,37.24484944019164,-119.86047836209606,1622992852,2021-06-06T15:20:52Z
Jun-2021,939.0,39.084872,-121.333346,1623160740,2021-06-08T13:59:00Z
Jun-2021,250.0,34.383247203440405,-117.41835464122236,1623244500,2021-06-09T13:15:00Z
Jun-2021,1000.0,33.315711565249096,-117.34832277422022,1623246780,2021-06-09T13:53:00Z
Jun-2021,34.0,38.899722,-122.238889,1623268800,2021-06-09T20:00:00Z
Jun-2021,341.0,33.5812044,-116.4518615,1623582733,2021-06-13T11:12:13Z
Jun-2021,67.0,38.3046414,-120.9608439,1623600094,2021-06-13T16:01:34Z
Jun-2021,150.0,39.1956433,-121.3587065,1623613140,2021-06-13T19:39:00Z
Jun-2021,35.0,37.24042,-121.76309,1623670800,2021-06-14T11:40:00Z
Jun-2021,15.0,33.67127,-116.94956,1623763800,2021-06-15T13:30:00Z
Jun-2021,108.0,40.61468,-122.49164,1623777295,2021-06-15T17:14:55Z
Jun-2021,165.0,40.10806,-122.16025,1623783550,2021-06-15T18:59:10Z
Jun-2021,10.0,38.79988,-121.01273,1623852222,2021-06-16T14:03:42Z
Jun-2021,42.0,39.16338,-122.916,1623948306,2021-06-17T16:45:06Z
Jun-2021,402.0,39.77144,-121.76629,1623965827,2021-06-17T21:37:07Z
Jun-2021,560.0,36.59717,-118.20355,1624003200,2021-06-18T08:00:00Z
Jun-2021,11.0,36.47887,-119.10788,1623997980,2021-06-18T06:33:00Z
Jun-2021,800.0,36.03223,-118.85799,1624003200,2021-06-18T08:00:00Z
Jun-2021,1265.0,36.03887,-118.76857,1624011081,2021-06-18T10:11:21Z
Jun-2021,2877.0,36.151231,-121.558858,1624016981,2021-06-18T11:49:41Z
Jun-2021,48.0,34.83498,-118.86258,1624041300,2021-06-18T18:35:00Z
Jun-2021,515.0,32.903917,-116.233056,1624089600,2021-06-19T08:00:00Z
