Month,Acres Burned,Latitude,Longitude,Timestamp,Incident Start
Oct-2017,37.0,40.774,-122.309,1509448920,2017-10-31T11:22:00Z
Feb-2017,0.0,39.51158,-121.55633,1486476000,2017-02-07T14:00:00Z
Apr-2017,45.0,40.48712,-121.85645,1491235200,2017-04-03T16:00:00Z
Apr-2017,380.0,41.16716,-120.58342,1491235200,2017-04-03T16:00:00Z
Apr-2017,15.0,33.56777,-116.08003,1492050600,2017-04-13T02:30:00Z
Apr-2017,4532.0,36.07228,-120.26561,1492702800,2017-04-20T15:40:00Z
Apr-2017,10.0,36.44141,-121.34695,1493035560,2017-04-24T12:06:00Z
Apr-2017,750.0,36.530836,-120.206592,1493394000,2017-04-28T15:40:00Z
Apr-2017,126.0,36.5355,-120.6585,1493486100,2017-04-29T17:15:00Z
Apr-2017,150.0,34.30104,-117.45646,1493568180,2017-04-30T16:03:00Z
Apr-2017,1350.0,34.00566,-117.30693,1493565780,2017-04-30T15:23:00Z
Apr-2017,12.0,33.7866,-117.5048,1493581380,2017-04-30T19:43:00Z
May-2017,19.0,35.71704,-118.30601,1493642640,2017-05-01T12:44:00Z
May-2017,130.0,35.78286,-120.22647,1493735520,2017-05-02T14:32:00Z
May-2017,12.0,35.6879,-120.3317,1494175260,2017-05-07T16:41:00Z
May-2017,400.0,36.45491,-120.2445,1494430020,2017-05-10T15:27:00Z
May-2017,31.0,35.60001,-118.4683,1494565500,2017-05-12T05:05:00Z
May-2017,1733.0,36.96655,-120.89261,1494603000,2017-05-12T15:30:00Z
May-2017,20.0,35.77082,-120.92482,1494763200,2017-05-14T12:00:00Z
May-2017,17.0,33.88466,-116.99229,1494766260,2017-05-14T12:51:00Z
May-2017,41.0,35.05076,-118.90004,1494770400,2017-05-14T14:00:00Z
May-2017,225.0,35.21177,-119.87525,1494856680,2017-05-15T13:58:00Z
May-2017,288.0,35.41283,-118.84466,1494857100,2017-05-15T14:05:00Z
May-2017,18.0,36.1727,-120.86682,1494951000,2017-05-16T16:10:00Z
May-2017,17.0,36.2771,-120.94328,1495034280,2017-05-17T15:18:00Z
May-2017,150.0,36.90967,-119.79315,1495035000,2017-05-17T15:30:00Z
May-2017,225.0,35.34541,-120.76464,1495097280,2017-05-18T08:48:00Z
May-2017,10000.0,36.12089,-120.37116,1495113060,2017-05-18T13:11:00Z
May-2017,20.0,35.983,-119.91508,1495112040,2017-05-18T12:54:00Z
May-2017,14.0,33.97155,-117.44148,1495128300,2017-05-18T17:25:00Z
May-2017,70.0,36.60736,-120.5828,1495236480,2017-05-19T23:28:00Z
,12.0,37.21812,-121.07761,-28800,1969-12-31T16:00:00Z
May-2017,0.0,35.85253,-120.80411,1495199400,2017-05-19T13:10:00Z
May-2017,486.0,33.3906,-117.32348,1495205100,2017-05-19T14:45:00Z
May-2017,2056.0,32.65597,-116.80527,1495322340,2017-05-20T23:19:00Z
May-2017,17.0,35.556667,-120.474,1495285860,2017-05-20T13:11:00Z
May-2017,506.0,35.4605,-118.85896,1495290180,2017-05-20T14:23:00Z
May-2017,10.0,33.94673,-117.17773,1495545180,2017-05-23T13:13:00Z
May-2017,190.0,34.9465,-119.8036,1495302840,2017-05-20T17:54:00Z
May-2017,25.0,32.679,-116.29296,1495639800,2017-05-24T15:30:00Z
May-2017,21.0,36.35578,-120.99552,1495428600,2017-05-22T04:50:00Z
May-2017,35.0,33.96419,-117.20507,1495383120,2017-05-21T16:12:00Z
May-2017,1000.0,33.34988,-117.39818,1495736100,2017-05-25T18:15:00Z
May-2017,120.0,33.88287,-116.99651,1495723680,2017-05-25T14:48:00Z
May-2017,10.0,34.87128,-118.35296,1495969140,2017-05-28T10:59:00Z
