Acres Burned,Latitude,Longitude,Incident Start
86.0,36.49845,-118.9009,2015-07-30T12:40:00Z
50.0,39.43301,-123.36316,2015-07-30T13:36:00Z
500.0,33.5736,-116.5387,2015-08-10T11:44:00Z
4863.0,41.399,-121.392,2015-07-30T17:45:00Z
75.0,40.67868,-121.93244,2015-08-02T03:00:00Z
52.0,34.9522,-120.2903,2015-08-01T14:32:00Z
30.0,39.33303,-121.18735,2015-08-03T18:07:00Z
59.0,40.3929,-122.40546,2015-08-03T14:28:00Z
10570.0,40.938,-120.105,2015-08-03T14:15:00Z
55.0,33.4115972,-117.2886249,2015-08-09T08:22:00Z
110.0,40.3506868,-121.7786799,2015-08-08T14:55:00Z
25118.0,38.8142503,-122.4867319,2015-08-09T15:34:00Z
2446.0,35.3477,-120.6269,2015-08-16T18:13:00Z
146.0,40.1058823,-124.0720419,2015-08-18T18:30:00Z
2850.0,37.3845,-121.3732,2015-08-19T14:45:00Z
22.0,38.831478,-122.53428,2015-08-24T12:12:00Z
215.0,38.925764,-122.879272,2015-08-22T17:30:00Z
55.0,34.23,-116.883,2015-08-23T12:25:00Z
128.0,40.724898,-122.96174,2015-08-25T14:08:00Z
30.0,41.12362,-121.194256,2015-08-29T16:06:00Z
108.0,38.04684,-120.30188,2015-09-08T13:23:00Z
40.0,40.400196,-120.553075,2015-09-09T14:12:00Z
170.0,40.400196,-120.553075,2015-09-09T14:30:00Z
70868.0,38.32974,-120.70418,2015-09-09T14:26:00Z
1040.0,39.5218,-121.3363,2015-09-11T14:15:00Z
109.0,40.47512,-122.52541,2015-09-11T15:08:00Z
104.0,39.8707,-121.8938,2015-10-02T14:38:00Z
151623.0,36.874,-118.905,2015-07-31T19:00:00Z
1388.0,34.31953,-119.34512,2015-12-25T22:42:00Z
50.0,34.15,-118.879444,2015-11-07T01:45:00Z
690.0,36.70854,-121.32734,2015-10-12T16:00:00Z
21.0,34.4828,-119.63216,2015-10-29T05:30:00Z
30.0,39.081,-121.194,2015-09-22T07:00:00Z
1086.0,36.3699644,-121.589554,2015-09-19T15:00:00Z
95.0,36.5696373,-121.7556029,2015-09-19T15:25:00Z
65.0,38.40958,-122.43172,2016-10-10T16:13:00Z
30.0,37.2171,-121.08036,2016-04-24T11:10:00Z
0.0,34.6888731,-118.7892593,2016-04-19T13:09:00Z
85.0,37.927613,-120.528836,2016-05-30T15:10:00Z
3876.0,36.38123,-121.20059,2016-05-22T15:27:00Z
156.0,34.276,-118.354,2016-05-23T14:15:00Z
278.0,36.88286,-119.654,2016-05-25T01:03:00Z
120.0,37.17072,-121.42238,2016-06-07T16:30:00Z
91.0,39.33035,-121.78973,2016-05-27T13:43:00Z
30.0,39.624017,-121.595093,2016-05-29T16:51:00Z
150.0,35.61961,-120.39993,2016-05-10T16:11:00Z
25.0,35.8378273,-121.0381507,2016-05-12T14:13:00Z
132.0,36.78769,-119.38248,2016-05-15T16:38:00Z
169.0,38.8390117,-121.3090268,2016-05-17T15:06:00Z
70.0,33.41639,-117.08829,2016-05-31T13:48:00Z
0.0,35.84883,-118.08591,2016-06-01T15:35:00Z
112.0,39.595,-121.6008,2016-06-20T16:38:00Z
86.0,35.70821,-120.82266,2016-06-27T12:07:00Z
33.0,38.22017,-120.8678,2016-06-27T18:00:00Z
43.0,39.93965,-122.40142,2016-06-21T10:26:00Z
88.0,38.86804,-121.37704,2016-06-21T12:24:00Z
25.0,38.64107,-120.6955,2016-06-03T12:41:00Z
30.0,36.80296,-121.40304,2016-06-03T17:39:00Z
32.0,38.3131,-121.06452,2016-06-03T16:57:00Z
139.0,33.476894,-117.140883,2016-06-04T11:40:00Z
2520.0,36.01542,-121.25029,2016-06-04T14:33:00Z
0.0,35.01382,-119.58206,2016-06-04T17:46:00Z
24.0,40.61388,-122.46777,2016-06-11T16:02:00Z
210.0,38.26874,-120.90265,2016-06-17T14:54:00Z
7609.0,32.60729,-116.63028,2016-06-19T11:03:00Z
70.0,36.2833,-121.3306,2016-06-18T16:47:00Z
80.0,39.7947,-121.857,2016-06-11T14:30:00Z
61.0,35.77135,-120.251,2016-06-11T15:04:00Z
83.0,36.49914,-121.04993,2016-06-12T12:45:00Z
2860.0,41.623,-123.557,2016-06-07T02:45:00Z
7474.0,34.776,-119.643,2016-06-15T15:21:00Z
277.0,38.69971,-122.15457,2016-06-26T15:45:00Z
49.0,39.43351,-121.6051,2016-06-21T15:09:00Z
48019.0,35.6115,-118.45628,2016-06-23T15:51:00Z
52.0,36.1934,-120.9293,2016-06-23T17:57:00Z
1246.0,37.07147,-121.20155,2016-06-25T23:45:00Z
47.0,33.57872,-117.77395,2016-06-26T13:10:00Z
211.0,37.74369,-121.58677,2016-06-25T16:11:00Z
650.0,37.97,-119.14,2016-06-25T06:30:00Z
215.0,39.12366,-122.50373,2016-06-26T16:00:00Z
5645.0,38.96741,-120.9375,2016-06-28T13:55:00Z
372.0,38.385,-121.003611,2016-06-28T19:02:00Z
188.0,36.92244,-119.39619,2016-07-11T14:30:00Z
1100.0,34.36763,-118.57245,2016-07-09T12:04:00Z
303.0,40.36873,-122.72913,2016-07-08T22:45:00Z
464.0,40.0353,-122.56939,2016-06-30T13:32:00Z
1785.0,35.20993,-118.72272,2016-07-01T14:05:00Z
2304.0,34.701,-119.144,2016-06-30T16:55:00Z
88.0,40.07846,-122.2071,2016-07-01T13:54:00Z
2944.0,36.0749,-120.452041,2016-07-01T17:16:00Z
30.0,36.58972,-118.15589,2016-07-01T12:56:00Z
310.0,38.02845,-120.61153,2016-07-02T14:55:00Z
87.0,38.517772,-121.103642,2016-07-10T15:30:00Z
145.0,36.14161,-120.62048,2016-07-04T17:15:00Z
103.0,37.25601,-119.65776,2016-07-04T11:53:00Z
45.0,34.27619,-118.63264,2016-07-01T14:00:00Z
15.0,33.11645,-116.58542,2016-07-11T12:58:00Z
341.0,38.08056,-120.81394,2016-07-12T13:14:00Z
35.0,37.96311,-120.67335,2016-07-12T15:19:00Z
84.0,38.8866,-122.04726,2016-07-15T14:00:00Z
221.0,35.68313,-118.21793,2016-07-13T17:08:00Z
78.0,36.92244,-119.39619,2016-07-13T15:52:00Z
138.0,35.60748,-118.94811,2016-07-15T23:55:00Z
123.0,37.0099,-119.5792,2016-07-15T16:45:00Z
100.0,32.9612,-116.7945,2016-07-18T13:08:00Z
69.0,39.0863,-122.7891,2016-07-19T17:16:00Z
26.0,41.96191,-122.59328,2016-07-19T14:09:00Z
2241.0,37.01591,-119.50507,2016-07-30T16:40:00Z
57.0,37.98171,-120.64241,2016-07-21T15:06:00Z
57.0,38.33475,-122.02564,2016-07-22T13:01:00Z
1245.0,33.393,-117.35093,2016-07-21T16:06:00Z
23.0,41.71847,-122.36924,2016-07-21T20:30:00Z
100.0,35.85093,-120.81081,2016-07-22T15:15:00Z
132127.0,36.45994,-121.89938,2016-07-22T08:48:00Z
150.0,33.6542,-117.5221,2016-08-31T04:10:00Z
20.0,34.25858,-117.4415,2016-09-03T21:51:00Z
800.0,39.6871,-121.571,2016-09-05T16:28:00Z
50.0,39.7299,-123.5044,2016-09-10T14:06:00Z
50.0,34.3183,-117.3189,2016-09-07T16:53:00Z
38.0,39.39051,-120.51887,2016-09-07T15:09:00Z
75.0,40.68192,-122.4096,2016-09-10T15:45:00Z
50.0,38.79549,-121.00299,2016-07-22T13:15:00Z
28.0,33.00056,-116.9571,2016-07-22T14:47:00Z
40.0,38.01264,-122.1885,2016-07-24T16:30:00Z
38.0,37.24006,-119.4741,2016-07-29T17:55:00Z
32.0,37.81434,-120.69521,2016-07-30T17:25:00Z
114.0,37.41896,-121.79669,2016-07-30T17:25:00Z
35.0,33.22558,-117.14547,2016-08-10T09:14:00Z
80.0,40.19611,-122.26736,2016-08-03T17:27:00Z
520.0,39.6708,-121.7192,2016-08-02T14:35:00Z
5731.0,38.52513,-122.06788,2016-08-02T16:36:00Z
100.0,35.24504,-118.60344,2016-08-04T17:10:00Z
85.0,37.3228,-119.7738,2016-08-04T14:13:00Z
26.0,38.2581,-120.8657,2016-08-05T13:49:00Z
25.0,37.06531,-121.68577,2016-08-12T16:00:00Z
8110.0,34.28771,-117.27338,2016-08-07T12:18:00Z
45.0,36.09974,-120.51057,2016-08-09T17:30:00Z
36.0,38.68403,-122.26015,2016-08-09T18:50:00Z
7050.0,36.09974,-120.51057,2016-08-08T13:08:00Z
36274.0,34.30372,-117.49342,2016-08-16T10:44:00Z
35.0,40.61213,-122.47091,2016-08-09T12:14:00Z
21.0,40.9878,-123.77832,2016-08-12T17:23:00Z
46235.0,35.70595,-120.98316,2016-08-13T16:03:00Z
3929.0,38.89741,-122.60664,2016-08-13T18:03:00Z
29322.0,35.7506,-118.5678,2016-08-16T16:35:00Z
23.0,40.4572,-124.05804,2016-08-11T14:57:00Z
40.0,38.558,-121.1309,2016-09-11T11:25:00Z
0.0,38.57554,-120.00606,2016-08-18T12:05:00Z
158.0,36.84479,-119.34487,2016-09-03T14:44:00Z
25.0,37.11831,-121.69784,2016-09-01T14:36:00Z
389.0,36.16965,-121.38775,2016-08-18T15:35:00Z
36.0,39.8748511,-123.4267011,2016-08-30T13:35:00Z
304.0,35.4976,-118.5097,2016-08-28T18:50:00Z
33867.0,41.851,-123.118,2016-08-27T18:00:00Z
147.0,37.62215,-121.36665,2016-08-20T08:35:00Z
599.0,41.28486,-123.82268,2016-08-22T16:03:00Z
2575.0,40.3915,-120.7845,2016-09-11T11:33:00Z
88.0,39.79547,-121.71662,2016-08-26T15:30:00Z
450.0,38.1874,-120.6381,2016-08-28T13:07:00Z
395.0,36.1648,-118.73906,2016-08-22T22:00:00Z
710.0,41.7813,-122.611,2016-08-24T14:55:00Z
380.0,41.4657,-120.9066,2016-09-11T14:15:00Z
600.0,35.2013,-118.7212,2016-08-26T10:10:00Z
20.0,39.1408865,-122.9148951,2016-08-30T16:54:00Z
32.0,41.6314,-122.7933,2016-09-12T16:28:00Z
30.0,39.8851,-121.6998,2016-09-16T23:28:00Z
321.0,40.30594,-122.1295,2016-09-13T23:10:00Z
150.0,37.75972,-120.029626,2016-09-13T13:55:00Z
47.0,39.20427,-121.05948,2016-09-17T13:40:00Z
5443.0,37.75985,-118.95309,2016-09-17T13:49:00Z
2652.0,41.2649,-120.3178,2016-09-17T14:37:00Z
12518.0,34.63445,-120.54421,2016-09-17T17:20:00Z
215.0,34.75134,-120.55297,2016-09-22T14:20:00Z
130.0,39.4403,-121.42647,2016-09-22T11:45:00Z
300.0,39.188321,-121.78003,2016-09-20T09:30:00Z
45.0,38.5212,-120.8416,2016-09-23T13:12:00Z
1080.0,37.79635,-120.32484,2016-09-26T12:20:00Z
70.0,36.6543,-119.5327,2016-09-23T12:40:00Z
100.0,40.0,-121.93923,2016-09-25T07:15:00Z
1547.0,38.80017,-122.82895,2016-09-25T10:43:00Z
248.0,39.92,-121.32,2016-09-26T13:23:00Z
4474.0,37.10632,-121.85318,2016-09-26T14:42:00Z
2100.0,36.94536,-119.25959,2016-10-11T12:58:00Z
176.0,38.93449,-120.10744,2016-10-14T01:28:00Z
28.0,33.254355,-117.158475,2016-11-13T11:14:00Z
4824.0,34.31,-118.335,2016-11-14T05:45:00Z
10.0,36.217,-118.551,2016-10-20T17:00:00Z
4347.0,35.984,-118.551,2016-10-29T11:15:00Z
