Acres Burned,Latitude,Longitude,Incident Start
195.0,39.961309,-122.330879,2013-07-19T13:32:00Z
158.0,38.17693,-122.51253,2013-07-26T13:45:00Z
163.0,38.63987,-121.08438,2013-07-19T14:12:00Z
40.0,33.9634,-117.2508,2013-07-19T16:21:00Z
15.0,33.94528,-117.09306,2013-07-19T17:31:00Z
31.0,37.965364,-120.696362,2013-07-22T12:34:00Z
1070.0,38.25108,-120.02778,2013-08-05T06:00:00Z
1383.0,33.62236,-117.40288,2013-08-05T10:10:00Z
60.0,38.838,-116.61,2013-08-06T13:39:00Z
38.0,39.1591,-122.5906,2013-08-07T12:35:00Z
20292.0,33.86157,-116.90427,2013-08-07T14:05:00Z
12503.0,41.035,-123.488,2013-08-10T11:40:00Z
50.0,41.923323,-122.578393,2013-08-15T14:40:00Z
116.0,38.682378,-120.839075,2013-08-16T13:55:00Z
243.0,34.35,-117.62,2013-08-08T12:15:00Z
27.0,40.473356,-122.48259,2013-08-14T15:37:00Z
2264.0,39.446268,-121.38236,2013-08-16T16:37:00Z
27440.0,39.12,-120.65,2013-08-10T16:30:00Z
97.0,40.88886,-120.958126,2013-08-09T15:51:00Z
40.0,33.570291,-116.10815,2013-08-16T13:31:00Z
70.0,39.013682,-122.491894,2013-08-16T17:57:00Z
46.0,38.06231,-120.45233,2013-08-17T10:11:00Z
110.0,34.287,-117.451,2013-08-17T17:25:00Z
8073.0,40.498332,-122.535496,2013-09-09T12:32:00Z
513.0,40.00842,-120.764666,2013-08-18T18:30:00Z
794.0,35.707,-118.588,2013-08-18T23:12:00Z
196.0,40.5445,-121.3754,2013-08-19T17:48:00Z
200.0,34.2,-117.417,2013-09-24T15:51:00Z
11429.0,40.04263,-121.85397,2013-08-23T14:15:00Z
413.0,34.302,-117.598,2013-08-20T13:32:00Z
2060.0,36.208,-118.444,2013-08-24T14:31:00Z
38.0,38.89555,-120.84716,2013-08-24T14:54:00Z
97.0,33.642,-116.706,2013-08-24T15:09:00Z
41.0,37.667295,-122.427285,2013-09-07T13:55:00Z
3111.0,37.90757,-121.882582,2013-09-08T13:08:00Z
134.0,36.258,-118.459,2013-09-08T11:53:00Z
73.0,34.003151,-117.106075,2013-09-11T16:57:00Z
268.0,34.149,-117.908,2013-09-23T18:00:00Z
97.0,41.73325,-120.375,2013-09-05T15:57:00Z
52.0,39.333401,-121.107022,2013-08-31T14:42:00Z
80.0,39.731878,-121.713938,2013-08-31T17:23:00Z
68.0,41.569,-120.959,2013-09-07T17:30:00Z
257314.0,37.857,-120.086,2013-08-17T15:25:00Z
263.0,32.710918,-116.746023,2013-09-09T13:09:00Z
30.0,38.9777,-122.683,2013-09-15T19:45:00Z
94.0,35.4393,-120.8358,2013-09-24T03:20:00Z
98.0,38.9252,-122.966,2013-09-28T13:57:00Z
376.0,38.628,-122.289,2013-10-03T20:33:00Z
159.0,38.34599,-122.6503,2013-10-04T12:25:00Z
2236.0,33.341,-117.3092,2013-10-05T12:45:00Z
305.0,39.439,-121.497,2013-10-04T17:37:00Z
40.0,33.7655,-117.6649,2013-10-06T10:52:00Z
163.0,38.67479,-122.08725,2013-11-04T11:41:00Z
33.0,40.483662,-122.140914,2013-11-07T16:10:00Z
51.0,35.457978,-120.751555,2013-11-08T10:30:00Z
120.0,38.882214,-122.567525,2013-11-08T13:42:00Z
190.0,38.382,-122.311,2013-11-21T21:39:00Z
64.0,34.384,-119.13249,2013-11-14T11:05:00Z
82.0,39.0442,-123.1478,2013-11-22T10:06:00Z
3505.0,38.8167,-122.8498,2013-11-22T02:04:00Z
50.0,39.0448,-122.7656,2013-11-23T12:04:00Z
23.0,38.9289,-122.5818,2013-11-23T14:17:00Z
40.0,37.342186,-121.717706,2013-12-31T05:30:00Z
865.0,40.134597,-121.790183,2014-01-02T20:00:00Z
1952.0,34.1703,-117.8816,2014-01-16T05:50:00Z
333.0,40.884415,-123.773779,2014-01-04T12:00:00Z
106.0,36.8266,-119.3415,2014-01-25T06:37:00Z
125.0,32.81,-116.49,2014-03-08T12:30:00Z
400.0,36.6313,-121.4819,2014-03-19T16:45:00Z
57.0,33.5982,-116.1985,2014-03-28T14:31:00Z
113.0,37.399,-118.352,2014-04-19T15:54:00Z
2143.0,34.169346,-117.547374,2014-04-30T08:00:00Z
29.0,32.665,-116.222,2014-05-05T16:36:00Z
1548.0,33.003,-117.133,2014-05-13T11:00:00Z
75.0,36.103,-121.117,2014-04-30T14:25:00Z
632.0,34.609,-120.454,2014-05-13T14:00:00Z
5367.0,33.3529,-117.284889,2014-05-14T09:45:00Z
1457.0,33.417572,-117.550567,2014-05-16T11:24:00Z
380.0,33.312,-117.162,2014-05-14T13:00:00Z
50.0,40.39,-122.721,2014-05-14T14:00:00Z
1995.0,33.1137,-117.1599,2014-05-14T16:00:00Z
600.0,33.1109,-117.279,2014-05-14T10:30:00Z
175.0,39.1647,-122.5983,2014-05-25T12:20:00Z
402.0,37.76617,-120.45087,2014-06-04T11:45:00Z
269.0,37.787,-120.452,2014-06-05T13:04:00Z
25.0,36.742747,-119.241493,2014-06-11T07:30:00Z
40.0,36.991825,-119.525506,2014-06-09T15:15:00Z
130.0,37.7103,-120.197,2014-06-10T15:11:00Z
3895.0,35.70683,-118.555527,2014-06-13T17:00:00Z
225.0,40.009827,-122.345078,2014-06-13T12:23:00Z
85.0,38.058,-120.66,2014-06-22T12:37:00Z
4300.0,38.664,-122.454,2014-07-01T12:08:00Z
30.0,38.608336,-120.703238,2014-07-09T14:34:00Z
12661.0,40.4314,-122.750788,2014-07-11T15:37:00Z
6488.0,38.512,-122.104,2014-07-04T21:32:00Z
1469.0,41.489,-120.904,2014-07-03T15:46:00Z
1651.0,41.89,-120.79,2014-07-01T19:00:00Z
15.0,40.41,-123.24,2014-07-01T03:45:00Z
217.0,33.078948,-116.576454,2014-07-03T10:43:00Z
80.0,37.5359,-121.5118,2014-07-11T21:57:00Z
75.0,40.5719,-121.3415,2014-07-05T18:44:00Z
47.0,35.8218,-121.0226,2014-07-07T16:12:00Z
38.0,39.1871,-121.2687,2014-07-07T16:35:00Z
143.0,40.6569,-122.2215,2014-07-09T13:45:00Z
1680.0,35.642,-118.15,2014-07-11T13:46:00Z
72.0,39.4664,-121.6129,2014-07-14T18:00:00Z
4240.0,38.5691,-120.7819,2014-07-25T16:34:00Z
39736.0,40.901,-121.368,2014-07-30T20:15:00Z
13153.0,41.1336,-121.2144,2014-07-30T19:01:00Z
35302.0,42.048,-122.345,2014-07-30T23:00:00Z
32416.0,40.72,-121.562,2014-07-31T18:04:00Z
6258.0,41.141,-122.805,2014-07-30T20:30:00Z
5503.0,41.682,-122.127,2014-07-31T17:45:00Z
612.0,37.3433,-119.6581,2014-08-18T13:50:00Z
101.0,41.507,-121.266,2014-08-12T15:00:00Z
0.0,41.796,-123.374,2014-08-11T22:00:00Z
20.0,32.59154,-116.89516,2014-08-16T16:22:00Z
190.0,34.235,-117.771,2014-08-14T12:48:00Z
274.0,34.267,-117.867,2014-08-17T14:30:00Z
84.0,39.3918,-120.0805,2014-08-18T10:00:00Z
4045.0,35.7206,-118.4747,2014-08-18T14:30:00Z
461.0,40.7412,-122.946,2014-08-24T16:36:00Z
1375.0,40.7101,-122.171,2014-09-10T08:30:00Z
70.0,37.8316,-120.3434,2014-09-04T11:51:00Z
210.0,41.134,-123.753,2014-09-12T15:00:00Z
27.0,38.695961,-122.384054,2014-09-11T15:14:00Z
97717.0,38.805437,-120.629714,2014-09-13T16:32:00Z
968.0,33.748,-117.601,2014-09-12T10:30:00Z
247.0,39.113682,-120.999508,2014-09-13T14:07:00Z
320.0,37.311915,-119.604124,2014-09-14T13:36:00Z
516.0,41.42384,-122.37432,2014-09-15T13:38:00Z
48.0,33.93869,-117.70643,2014-10-16T14:34:00Z
94.0,38.59,-120.028,2014-09-14T09:15:00Z
20.0,38.9195001,-120.1140659,2014-09-25T18:00:00Z
