Acres Burned,Latitude,Longitude,Incident Start
13.0,39.012743,-122.637037,2020-09-01T17:34:38Z
379895.0,37.19147,-119.261175,2020-09-04T18:21:00Z
22744.0,34.08056,-116.98669,2020-09-05T12:51:00Z
16390.0,32.765615,-116.692705,2020-09-05T16:02:32Z
1100.0,39.4935,-123.3965,2020-09-07T13:26:45Z
1311.0,39.3637,-121.32361,2020-09-09T08:04:43Z
45.0,37.46377,-121.18018,2020-09-08T22:27:00Z
45.0,41.68229,-122.84057,2020-09-09T15:59:31Z
50.0,41.575549,-123.021635,2020-09-11T10:05:44Z
1185.0,37.135474,-119.027309,2020-09-12T13:57:57Z
2188.0,41.211022,-122.847359,2020-09-16T11:08:31Z
111.0,34.773809,-120.491594,2020-09-16T16:00:33Z
6254.0,33.88831,-116.68386,2020-09-17T16:11:01Z
67484.0,38.56295,-122.49745,2020-09-27T08:48:00Z
56338.0,40.53927,-122.56656,2020-09-27T16:03:27Z
230.0,34.563,-118.4,2020-09-28T17:08:09Z
454.0,33.764357,-117.374419,2020-09-29T13:32:00Z
48.0,38.49375,-121.003602,2020-09-30T13:09:00Z
20.0,38.464074,-121.039236,2020-10-03T15:38:00Z
21.0,38.424016,-121.006635,2020-10-04T12:46:20Z
56.0,39.181047,-121.450982,2020-10-07T06:06:33Z
30.0,37.821737,-122.104314,2020-10-11T18:04:00Z
21.0,37.98337,-120.64541,2020-10-13T14:31:29Z
170.0,34.014728,-117.138078,2020-10-15T05:40:14Z
15.0,38.659387,-120.964726,2020-10-18T20:42:24Z
6.0,39.51694,-121.54475,2020-10-22T14:43:49Z
102.0,40.55823,-123.88658,2020-10-23T13:52:08Z
61.0,38.56184,-122.37828,2020-10-23T17:25:43Z
275.0,40.38869,-122.39033,2020-10-25T09:56:31Z
133.0,40.47646,-122.18102,2020-10-25T12:54:39Z
5.0,40.41486,-122.342,2020-10-25T14:22:27Z
12466.0,33.73614,-117.65719,2020-10-26T07:54:50Z
13964.0,33.877257,-117.675067,2020-10-26T14:32:41Z
150.0,34.03343,-117.51476,2020-11-01T17:05:47Z
131.0,34.146195,-117.778561,2020-11-06T07:28:52Z
49.0,41.4435,-120.87054,2020-11-17T12:47:00Z
1087.0,33.893351,-117.62109,2020-12-01T17:27:18Z
200.0,33.773754,-117.051463,2020-12-03T02:06:22Z
6686.0,33.743842,-117.674967,2020-12-02T22:14:00Z
24.0,41.591948,-120.374514,2020-12-03T13:32:00Z
174.0,34.33622,-119.078,2020-12-07T11:44:00Z
1954.0,33.93244,-117.03459,2020-12-13T08:00:00Z
